2560,4363
2561,6742
2562,3515
2563,6784
2564,6744
2565,3687
2566,3103
2567,339
2568,1801
2569,3930
2570,5773
2571,3303
2572,5
2573,619
2574,3235
2575,1196
2576,8200
2577,3115
2578,2568
2579,55
2580,8630
2581,3329
2582,5466
2583,244
2584,6190
2585,6109
2586,5509
2587,3020
2588,6757
2589,3675
2590,3751
2591,8240
2592,5446
2593,580
2594,5857
2595,6218
2596,2254
2597,309
2598,115
2599,1200
2600,585
2601,6401
2602,239
2603,9090
2604,6434
2605,930
2606,1977
2607,1116
2608,7003
2609,2940
2610,6193
2611,6944
2612,5489
2613,6717
2614,3513
2615,2759
2616,530
2617,7359
2618,7208
2619,2162
2620,641
2621,6137
2622,8241
2623,4011
2624,2991
2625,5746
2626,535
2627,3322
2628,2716
2629,1320
2630,6772
2631,3858
2632,9848
2633,6410
2634,6734
2635,293
2636,6286
2637,7083
2638,1052
2639,1539
2640,6192
2641,178
2642,2057
2643,2750
2644,2728
2645,6006
2646,2612
2647,2990
2648,2994
2649,2714
2650,1655
2651,2025
2652,5599
2653,2312
2654,6321
2655,1837
2656,1450
2657,3531
2658,3163
2659,7370
2660,9273
2661,5942
2662,2488
2663,1932
2664,1117
2665,5763
2666,36
2667,1059
2668,8782
2669,5875
2670,5939
2671,3535
2672,944
2673,1461
2674,1488
2675,4244
2676,3383
2677,2715
2678,2399
2679,11229
2680,7547
2681,507
2682,3937
2683,3347
2684,3958
2685,4215
2686,3914
2687,4285
2688,3368
2689,5424
2690,4129
2691,4354
2692,1767
2693,210
2694,709
2695,3457
2696,1798
2697,1820
2698,912
2699,5416
2700,4252
2701,3678
2702,4302
2703,267
2704,719
2705,1141
2706,1386
2707,4263
2708,6800
2709,3682
2710,6729
2711,5568
2712,6303
2713,3826
2714,5575
2715,6237
2716,7457
2717,6295
2718,653
2719,69
2720,6946
2721,3125
2722,3527
2723,4125
2724,4380
2725,374
2726,2651
2727,6414
2728,4058
2729,7203
2730,2203
2731,1214
2732,9887
2733,3341
2734,1417
2735,6215
2736,6735
2737,1561
2738,3824
2739,4106
2740,5941
2741,4365
2742,174
2743,5439
2744,2134
2745,7634
2746,286
2747,6380
2748,3843
2749,6429
2750,1528
2751,7186
2752,3261
2753,3430
2754,3949
2755,2114
2756,3472
2757,3879
2758,6352
2759,5952
2760,2526
2761,6763
2762,2787
2763,155
2764,3400
2765,5770
2766,4114
2767,2851
2768,2177
2769,5919
2770,6318
2771,1053
2772,1831
2773,2257
2774,2136
2775,3546
2776,2264
2777,8921
2778,1107
2779,10792
2780,2066
2781,3371
2782,666
2783,1222
2784,5718
2785,1186
2786,5437
2787,3241
2788,1972
2789,2908
2790,2206
2791,4300
2792,1480
2793,3137
2794,6343
2795,6493
2796,2706
2797,2103
2798,1033
2799,4348
2800,413
2801,295
2802,2717
2803,7184
2804,4278
2805,1371
2806,973
2807,4081
2808,2544
2809,3744
2810,5702
2811,901
2812,430
2813,3689
2814,2034
2815,3621
2816,4319
2817,5468
2818,5673
2819,3659
2820,2878
2821,4000
2822,263
2823,7424
2824,6334
2825,3494
2826,488
2827,1785
2828,5457
2829,5421
2830,6325
2831,7506
2832,5563
2833,4286
2834,5742
2835,5927
2836,1512
2837,1514
2838,6392
2839,8807
2840,3710
2841,252
2842,6149
2843,5898
2844,3042
2845,62
2846,5593
2847,659
2848,3232
2849,737
2850,7577
2851,7774
2852,5461
2853,4206
2854,7369
2855,4216
2856,1001
2857,260
2858,4063
2859,1651
2860,1309
2861,2060
2862,6080
2863,5904
2864,4196
2865,1114
2866,3307
2867,2628
2868,5504
2869,2430
2870,3558
2871,3664
2872,636
2873,9888
2874,4040
2875,6139
2876,1169
2877,5748
2878,2142
2879,6714
2880,5543
2881,772
2882,960
2883,2989
2884,3264
2885,5959
2886,1948
2887,6403
2888,1144
2889,5555
2890,2804
2891,7657
2892,2304
2893,4067
2894,3386
2895,5910
2896,5924
2897,5582
2898,5884
2899,2035
2900,1468
2901,2268
2902,3411
2903,630
2904,2252
2905,2852
2906,2051
2907,2975
2908,2023
2909,3591
2910,238
2911,54
2912,1951
2913,5906
2914,4305
2915,6368
2916,693
2917,2578
2918,71
2919,2555
2920,1721
2921,7987
2922,5733
2923,149
2924,2324
2925,3704
2926,3497
2927,4362
2928,7384
2929,6924
2930,3749
2931,5811
2932,85
2933,2621
2934,119
2935,6477
2936,2157
2937,3348
2938,2933
2939,6007
2940,1077
2941,6315
2942,7096
2943,3753
2944,1452
2945,3310
2946,5753
2947,2522
2948,1830
2949,3977
2950,2861
2951,5756
2952,5591
2953,7894
2954,7196
2955,2753
2956,3429
2957,6350
2958,7146
2959,3975
2960,7177
2961,6066
2962,4377
2963,7090
2964,50
2965,5873
2966,1901
2967,2001
2968,5674
2969,2068
2970,2204
2971,5837
2972,6773
2973,144
2974,4093
2975,1776
2976,5894
2977,3302
2978,2188
2979,4157
2980,8417
2981,3825
2982,6960
2983,5720
2984,5487
2985,923
2986,5588
2987,6320
2988,3731
2989,3722
2990,3359
2991,4089
2992,4010
2993,6346
2994,5765
2995,3131
2996,3063
2997,625
2998,3817
2999,5480
3000,3543
3001,4167
3002,1657
3003,3462
3004,438
3005,3999
3006,2954
3007,1656
3008,3681
3009,2999
3010,6881
3011,3349
3012,1082
3013,2106
3014,6219
3015,6124
3016,1904
3017,1606
3018,6837
3019,1206
3020,1448
3021,3708
3022,3878
3023,341
3024,6051
3025,4204
3026,6788
3027,3339
3028,1943
3029,1511
3030,5800
3031,1321
3032,984
3033,4092
3034,276
3035,2402
3036,6727
3037,1529
3038,5552
3039,7863
3040,1147
3041,453
3042,3101
3043,5903
3044,2270
3045,4355
3046,707
3047,2739
3048,6972
3049,1113
3050,5653
3051,2875
3052,9744
3053,11290
3054,1816
3055,2664
3056,6353
3057,2048
3058,6775
3059,8243
3060,7191
3061,6755
3062,3739
3063,657
3064,3289
3065,1274
3066,296
3067,3745
3068,5735
3069,7064
3070,977
3071,6310
3072,2487
3073,2968
3074,4335
3075,1476
3076,2638
3077,503
3078,582
3079,5878
3080,5488
3081,1991
3082,116
3083,3038
3084,2599
3085,7317
3086,1423
3087,179
3088,1897
3089,2846
3090,5447
3091,6992
3092,8949
3093,1122
3094,5418
3095,3372
3096,1344
3097,70
3098,1246
3099,3693
3100,5889
3101,3366
3102,2086
3103,8355
3104,10160
3105,5965
3106,2359
3107,6395
3108,1802
3109,400
3110,3545
3111,5554
3112,264
3113,3717
3114,1699
3115,1819
3116,3819
3117,618
3118,2874
3119,652
3120,3711
3121,6013
3122,1225
3123,2296
3124,199
3125,2807
3126,162
3127,5902
3128,6073
3129,2089
3130,3959
3131,3694
3132,3008
3133,601
3134,3652
3135,656
3136,2202
3137,1242
3138,4198
3139,5697
3140,3331
3141,879
3142,660
3143,1136
3144,5796
3145,1984
3146,6194
3147,4148
3148,1846
3149,1408
3150,3245
3151,698
3152,4249
3153,7181
3154,1216
3155,6399
3156,647
3157,3544
3158,5779
3159,3035
3160,5935
3161,1848
3162,4256
3163,1689
3164,1676
3165,2374
3166,1693
3167,3929
3168,7128
3169,5472
3170,1550
3171,6157
3172,2337
3173,3446
3174,6730
3175,6089
3176,371
3177,3705
3178,2934
3179,596
3180,2647
3181,2801
3182,948
3183,1097
3184,6016
3185,6072
3186,6222
3187,6413
3188,6164
3189,446
3190,3019
3191,1971
3192,105
3193,3913
3194,7395
3195,631
3196,4127
3197,638
3198,5769
3199,2902
3200,6407
3201,4322
3202,6333
3203,3217
3204,7201
3205,2618
3206,2455
3207,685
3208,5925
3209,3845
3210,6382
3211,5613
3212,287
3213,1754
